ds,yhat,yhat_lower,yhat_upper,Actual Customers
2017-10-30,164.1788449095497,102.34131507280038,228.96259510387057,136.0
2017-10-31,163.31938916056305,106.29979123698519,222.9647477183187,155.0
2017-11-01,160.1608730928752,99.78261993538678,222.29325318520512,107.0
2017-11-02,155.8860723593639,99.09851005978683,210.30589919189418,117.0
2017-11-03,151.91352639807297,93.70176159611728,213.84407446087155,134.0
2017-11-04,123.31920053571085,66.71555932934801,178.98728449817602,104.0
2017-11-05,137.11353179295898,76.00156812422395,194.38459875125062,132.0
2017-11-06,180.66929418328863,121.96138986701688,238.07042208391775,176.0
2017-11-07,182.87131247375032,124.28437313534116,239.10601418891028,153.0
2017-11-08,182.97945342404455,122.5325476501149,239.8702701745732,165.0
2017-11-09,182.12285545259056,121.40236479785318,240.7835403529115,181.0
2017-11-10,181.65929513017858,124.12817585379328,242.97026249959362,156.0
2017-11-11,156.5981482508385,101.35136532511737,215.74126129934464,149.0
2017-11-12,173.87892744449366,109.28750571076,232.3303944027337,167.0
2017-11-13,220.8007966453959,160.98393968755053,286.4340816234673,193.0
2017-11-14,226.17405105764527,169.6493008963474,286.8410092158709,179.0
2017-11-15,229.18494768936085,168.39417712984405,286.20209963371127,175.0
2017-11-16,230.89180023691605,171.6994639274162,290.7594611056385,211.0
2017-11-17,232.58618975894368,169.84986430800237,293.2054094281532,179.0
2017-11-18,209.21769969697547,147.71628105387202,270.26588268871126,137.0
2017-11-19,227.67411075109524,164.74455905038104,283.74039895552164,149.0
2017-11-20,275.2124112395243,215.1659350407186,337.6445712927751,214.0
2017-11-21,280.6115706058884,220.99447613466972,340.215641779379,214.0
2017-11-22,283.03842487816803,225.71415804318386,344.6438665426613,182.0
2017-11-23,283.5445573029597,227.65270409849077,342.088153882766,260.0
2017-11-24,283.4280015901392,222.01868549045,340.66432151915035,1125.0
2017-11-25,257.65815956162857,198.8369763236903,318.40631125297085,473.0
2017-11-26,273.15585968326076,213.35810019356308,333.361857233874,371.0
2017-11-27,317.223911113967,255.51442138195233,374.79773288112705,386.0
2017-11-28,318.69910805488394,262.8231744460068,374.9080250718482,363.0
2017-11-29,316.8170483201808,259.59428614114836,372.5381531517019,308.0
2017-11-30,306.45782041464537,249.00291002763225,363.99311845251077,254.0
2017-12-01,295.25567498975,233.60369837089587,352.09714636644344,258.0
2017-12-02,258.2725916717949,197.58784980202054,317.51808697639046,211.0
2017-12-03,262.52622661414097,201.22473683908103,321.00337836505116,224.0
2017-12-04,295.4183831066438,239.54688191023513,354.7231986680345,312.0
2017-12-05,285.8848612729103,226.73294851908602,342.5009380030578,263.0
2017-12-06,273.2581023620859,218.46247789859817,333.99953278495656,255.0
2017-12-07,258.76058594882164,198.44090923300752,317.2571857414388,217.0
2017-12-08,243.86288910253393,183.62082388100194,304.6187660784333,203.0
2017-12-09,203.7048854284961,146.80259972253774,260.58700176494176,147.0
2017-12-10,205.37209889299308,146.20290053127692,264.70324931333107,175.0
2017-12-11,236.3226555904957,181.32317218587252,300.83384203210903,253.0
2017-12-12,225.53587461607205,168.26798849998733,285.1899463606978,246.0
2017-12-13,212.37394400979326,153.05692642290123,269.6279050401481,205.0
2017-12-14,198.07466340253197,138.69480967431662,253.40442239590948,192.0
2017-12-15,184.10917799906235,126.57908378364888,241.55423760204698,183.0
2017-12-16,145.6031892544252,84.61806629961197,205.9239591873077,124.0
2017-12-17,149.61365630897131,91.77019471815676,209.6452056656603,126.0
2017-12-18,183.55642222900394,126.91011926593018,240.88637070156855,202.0
2017-12-19,176.355789089663,120.59674430019125,235.85407846437036,169.0
2017-12-20,167.30746318630963,105.63578485683368,223.0310664842101,162.0
2017-12-21,157.57282040668858,98.77535616348415,208.93970653007827,137.0
2017-12-22,149.65370160185762,94.51235259742663,210.85480499635423,107.0
2017-12-23,117.469566125943,60.722176441816195,175.57343627530437,97.0
2017-12-24,127.98219961523267,65.95677266942099,186.40205174206073,57.0
2017-12-25,168.5101316676008,106.0801181132122,229.37797844789972,84.0
2017-12-26,167.8803507366107,112.96893238338275,225.6181213479486,158.0
2017-12-27,165.2933632969137,108.03729288880561,225.40253348655753,151.0
2017-12-28,161.81949703504466,106.99739124599341,225.3958616433639,138.0
2017-12-29,158.76028708087142,101.63415060065628,215.23975080225665,127.0
2017-12-30,131.07334343510124,72.01834403522389,191.26570970994896,90.0
2017-12-31,145.652627081145,89.20786953041255,204.78618005412883,67.0
2018-01-01,189.7594850474512,134.47658884189053,254.72578974895634,69.0
2018-01-02,192.17538955442186,133.17095278584446,247.79643689098913,189.0
2018-01-03,192.06773045438317,132.63305625911406,248.60196141030994,214.0
2018-01-04,190.48654749925907,135.80776928408912,252.85516480476556,240.0
2018-01-05,188.72603599438494,127.1364396864801,252.9691780768716,191.0
2018-01-06,161.74922635444477,102.68239946856045,219.8940651554382,207.0
2018-01-07,176.46777507367082,116.56290380907745,232.07534047478256,192.0
2018-01-08,220.17223471578177,162.0310482327427,274.70711577945514,276.0
2018-01-09,221.68377217374777,164.7770385667322,282.20675412496416,238.0
2018-01-10,220.21871459639465,162.531643748647,275.5742243021605,269.0
2018-01-11,216.8838449146152,155.3478324981359,273.9921702647205,253.0
2018-01-12,213.03632015301037,155.7281825973799,271.0095724725141,230.0
2018-01-13,183.70665459102742,128.04944469121492,242.96258563982445,204.0
2018-01-14,195.8767561498197,138.33122599674067,255.4834147172284,220.0
2018-01-15,236.90841695740593,177.78583399980178,302.17998356220164,296.0
2018-01-16,235.6932847102915,176.54723999719457,292.2661186264733,282.0
2018-01-17,231.51573170966918,171.50495147813785,292.2257370367921,262.0
2018-01-18,225.54658562869278,163.74227505709388,284.8518929637165,223.0
2018-01-19,219.20163238435117,155.2200710076906,279.2714722658072,216.0
2018-01-20,187.56336695843527,126.51745962145121,247.61310070381754,175.0
2018-01-21,197.65800158925032,138.44628066766677,258.7363247635105,176.0
2018-01-22,236.8831656131262,179.51531201165693,296.4172231823652,286.0
2018-01-23,234.15732599144692,176.38290828428174,293.75933954273194,252.0
2018-01-24,228.7823593711738,170.837622822968,289.2038083475859,230.0
2018-01-25,221.93723952587965,160.89462310162165,283.6233788928798,219.0
2018-01-26,215.03674480464684,161.7852581095699,274.5533178904904,218.0
2018-01-27,183.15364920656575,126.13261314194845,241.27206659574557,145.0
2018-01-28,193.2963882412198,136.90850420405985,256.28376869596434,145.0
2018-01-29,232.83761015771518,174.54501774341654,293.13110655574116,237.0
2018-01-30,230.66461319470102,169.31804103765722,288.71615612018536,238.0
2018-01-31,226.0430674728915,165.2622003382574,281.8592741835025,241.0
2018-02-01,220.11195026712548,158.16035679945844,276.9462972812341,224.0
2018-02-02,214.24356229151044,157.23670707769716,272.1256870808955,197.0
2018-02-03,183.46705078999682,128.58772323525565,242.64692284586272,186.0
2018-02-04,194.74739201405134,135.0243721178507,256.5404971790312,193.0
2018-02-05,235.41521215827467,177.07527441711446,291.1332370895269,256.0
2018-02-06,234.3184035716408,174.93236173027216,292.4747328886356,254.0
2018-02-07,230.6869135541851,171.5491172772838,285.40290404209134,232.0
2018-02-08,225.6286025436707,166.43511564436722,282.6920386437354,217.0
2018-02-09,220.49001782018905,162.7280726191203,276.1183995059391,202.0
2018-02-10,190.2804911921982,130.9573417595246,249.71799196888662,165.0
2018-02-11,201.95150242500102,146.1313358307977,264.2676037647463,162.0
2018-02-12,242.82667660924562,186.59156825172246,304.4874819606435,206.0
2018-02-13,241.7533817940831,184.07147970537554,304.26402583112423,210.0
2018-02-14,237.96730004142188,182.77601035523477,297.77203580023246,272.0
2018-02-15,232.58788457511105,173.46859493860282,289.23511207394296,255.0
2018-02-16,226.97856427801867,166.73991482318038,287.40258670893655,203.0
2018-02-17,196.17012462256397,138.92217344665224,259.76747714351177,193.0
2018-02-18,207.1392312890057,146.93887488542546,263.81302512261414,192.0
2018-02-19,247.23749227001377,186.21635908130872,305.0745769312669,243.0
2018-02-20,245.3420546631086,183.8855064680375,303.7058060662842,280.0
2018-02-21,240.71914056561582,182.18142987943088,303.99116571829416,246.0
2018-02-22,234.51846648281148,177.27740340480483,295.158915263899,259.0
2018-02-23,228.13243878988774,174.64495934379352,286.2416316584392,223.0
2018-02-24,196.6185842959186,135.79997180738687,254.2734072172132,183.0
2018-02-25,206.97720995234215,148.5645948994762,264.7220791761813,222.0
2018-02-26,246.57971236130433,191.91511339408603,305.3099948008597,279.0
2018-02-27,244.23639883896405,183.38325649295393,305.89868548428615,279.0
2018-02-28,239.30601998041635,181.24692575398944,297.5077496306253,296.0
2018-03-01,232.94341370027286,175.96103516862183,294.7339455570865,261.0
2018-03-02,226.54071776263174,166.85259367281256,285.1744732626345,251.0
2018-03-03,195.14983389755926,134.31329578189312,253.07820840466792,197.0
2018-03-04,205.76029066716504,142.5188938807752,259.75565490177473,221.0
2018-03-05,245.72791822163254,186.64022088139515,304.7264451108699,240.0
2018-03-06,243.9253402072082,186.6855354165142,299.5531426408983,258.0
2018-03-07,239.60568786182048,182.31520993140472,299.27927995534816,243.0
2018-03-08,233.8974729647721,172.55189769721807,290.79754132877923,218.0
2018-03-09,228.16449639515508,167.54739084488622,284.0767723980214,192.0
2018-03-10,197.42922805256023,138.36123414219614,250.86622743877248,181.0
2018-03-11,208.65162213309728,142.82749747472175,264.21101441710334,210.0
2018-03-12,249.15875253717232,193.8439480297744,313.7367181415778,223.0
2018-03-13,247.79624523445474,190.90496677647099,304.05679803481473,214.0
2018-03-14,243.7928849251041,186.5208013332322,302.7394367454152,190.0
2018-03-15,238.2563064791774,179.08273415198684,295.14130529600067,267.0
2018-03-16,232.53362396977042,173.30176118058793,293.88316104889776,238.0
2018-03-17,201.63541201375858,146.80342813960692,263.1204034548343,170.0
2018-03-18,212.51498584319734,154.92927979261802,269.80783962165094,206.0
2018-03-19,252.49835125111105,192.27166064122915,306.3519525150169,289.0
2018-03-20,250.4357918898456,191.65689504150896,305.73485727966136,280.0
2018-03-21,245.56646587898493,185.02236526364732,303.8962640275876,271.0
2018-03-22,239.01392477949202,183.75572125751683,302.0011852598279,240.0
2018-03-23,232.14640656020305,170.2503764271711,292.84857755740325,207.0
2018-03-24,200.00033166179944,137.8678183718106,257.1963237535008,160.0
2018-03-25,209.5589587749446,152.0890789083638,268.451016394667,184.0
2018-03-26,248.18158878834382,185.52493642067927,310.96348021016973,262.0
2018-03-27,244.75430442779842,186.6637549833231,303.5712275456538,236.0
2018-03-28,238.55364085915318,183.20952582576498,298.7872433969791,207.0
2018-03-29,230.7411223626065,175.26204140025342,288.10610331311375,185.0
2018-03-30,222.7225485015305,162.36202385238542,283.2166729783963,160.0
2018-03-31,189.57048021138294,129.0094177572365,247.6793674934941,160.0
2018-04-01,198.301912045238,133.61641771036028,261.0360199016824,199.0
2018-04-02,236.30654452777952,172.76045784770963,290.68731528601563,268.0
2018-04-03,232.4966687256861,173.91343659451263,288.4621257001973,240.0
2018-04-04,226.1700807805137,167.92425523114193,286.2129270043539,248.0
2018-04-05,218.50398130114507,164.0725195046484,278.935687489906,255.0
2018-04-06,210.91375964164456,149.25516020719095,268.367973271142,176.0
2018-04-07,178.47512650227998,114.16178622782758,240.29397320216526,158.0
2018-04-08,188.20159020707453,130.26602767955598,244.73218983860642,179.0
2018-04-09,227.47269563158434,168.3156911688097,289.0783625781317,245.0
2018-04-10,225.1840387329348,168.83368967854602,281.6368323542977,192.0
2018-04-11,220.61047111413734,162.44800426056912,283.1767107503934,256.0
2018-04-12,214.39548940250853,156.7776615043317,272.902885058342,247.0
2018-04-13,208.4254622800692,148.59319104020878,273.3575879264476,194.0
2018-04-14,177.73761617670775,122.7508827672131,237.79291267101607,141.0
2018-04-15,189.30328523600224,130.6262285254758,248.9414155031574,214.0
2018-04-16,230.45706045068317,167.69824941145004,289.6182047277466,274.0
2018-04-17,230.04778155336408,170.97843892807867,290.19137296066503,256.0
2018-04-18,227.3027625354307,172.0977687415966,292.83298307688324,268.0
2018-04-19,223.3231739927567,168.44618435598846,282.1589685279551,285.0
2018-04-20,219.44444666217487,159.5725718941428,278.9613860746563,192.0
2018-04-21,190.66012090526846,131.40156582173216,249.05518829706978,154.0
2018-04-22,203.90109679548388,147.94590810088286,263.2677862035416,196.0
2018-04-23,246.46566211071485,189.0053648836287,301.60624532863466,281.0
2018-04-24,247.1712695715855,193.322936379009,313.1895789232235,261.0
2018-04-25,245.2194372396114,185.5883554952443,301.88137515493423,277.0
2018-04-26,241.69168117164733,184.4589297731446,302.8218987851486,249.0
2018-04-27,237.91033373221748,181.06487343244555,295.8269830276092,235.0
2018-04-28,208.86266468521467,145.76612510604207,264.7752047182968,165.0
2018-04-29,221.4802555227085,163.53371260479042,276.0731428130698,167.0
2018-04-30,263.069003583414,203.2463029407455,325.3356421824462,234.0
2018-05-01,262.4607299354175,205.3281387052487,322.29632074709735,251.0
2018-05-02,258.8777707979796,197.94387382989788,320.1753058817802,283.0
2018-05-03,253.42847046860112,193.41083589000064,313.12405551883853,296.0
2018-05-04,247.46744073552372,186.8295424297897,303.55732377654004,262.0
2018-05-05,216.0190178446154,155.9088246014324,275.8934530137413,191.0
2018-05-06,226.05588339434016,167.3098861956356,283.32021492040764,205.0
2018-05-07,264.9282431757114,209.3774349720428,327.92457410410447,362.0
2018-05-08,261.5145564913669,201.04412227075247,320.99905562225246,322.0
2018-05-09,255.0852149308622,198.43113702291325,314.91877520272965,332.0
2018-05-10,246.7971079589919,187.57911035555534,303.5117298983073,269.0
2018-05-11,238.05295943575592,177.555316751427,298.11791640019476,241.0
2018-05-12,203.92388461302588,145.70590617744517,261.162962795842,197.0
2018-05-13,211.42715141521145,146.13151722433045,269.08735367825153,202.0
2018-05-14,247.95455607094377,187.62556677152014,307.1515294488094,352.0
2018-05-15,242.42242001653898,184.69755102107825,301.7212717227154,346.0
2018-05-16,234.1346195288005,176.11382553543004,289.8299692576336,350.0
2018-05-17,224.27659584058046,168.34141370812736,281.35791593460186,221.0
2018-05-18,214.2742380537181,154.72021889913196,270.365684404784,230.0
2018-05-19,179.21609431600436,118.27982818983807,235.02443162306952,135.0
2018-05-20,186.13089871412174,126.27751842682648,242.58782806071136,156.0
2018-05-21,222.41582535138855,168.6564118040136,283.16755051610704,199.0
2018-05-22,216.98647578328567,158.44847885565827,275.9962720229053,194.0
2018-05-23,209.14000849081543,150.2909281036971,267.34226935821005,131.0
2018-05-24,200.04935350952377,140.94739137144802,256.9804981653718,113.0
2018-05-25,191.12239821590805,132.3180159467822,251.97960265914028,103.0
2018-05-26,157.4245919649568,102.88063737378141,214.16983574856044,98.0
2018-05-27,165.95694801402888,106.63566012378432,223.8131347691713,97.0
2018-05-28,204.08484417872216,144.75970120464942,263.7850086400458,140.0
2018-05-29,200.68861758499017,142.6125005606058,263.3323606634518,149.0
2018-05-30,195.02735083185553,136.72306391188232,250.19541934942163,138.0
2018-05-31,188.23378097388928,129.33042706429842,247.6939416978723,131.0
2018-06-01,181.67420546407052,119.08293531789478,241.99360594482027,182.0
2018-06-02,150.37182092569898,92.18796777425909,212.4494925919817,141.0
2018-06-03,161.28546155397166,99.08578917322194,216.11603956055646,187.0
2018-06-04,201.73912729222013,142.31729036151873,259.2257547279476,217.0
2018-06-05,200.57328629599692,142.51852038977898,257.21723638206237,193.0
2018-06-06,197.00933870236253,140.135990880195,254.12476555484903,223.0
2018-06-07,192.14516344639685,135.82304481274284,252.7498910426294,223.0
2018-06-08,187.31561330107,134.20714160333935,245.67626174989775,194.0
2018-06-09,157.51638579510688,100.64209207245179,214.1150643780942,168.0
2018-06-10,169.6832293946583,112.87469089435442,229.80924909616797,189.0
2018-06-11,211.1218685093582,153.36201945791356,269.23394874409587,293.0
2018-06-12,210.65962612444946,151.97183099734087,270.4922143742222,244.0
2018-06-13,207.51012625794948,147.69200602353294,264.0595584539044,252.0
2018-06-14,202.76899410532468,144.24339539227697,263.50398114574244,210.0
2018-06-15,197.77441613433155,142.64759746120956,253.99039456619343,180.0
2018-06-16,167.53098588057873,111.24596764412125,225.93393460071474,161.0
2018-06-17,178.98879397789722,120.54782016475038,234.8998395039171,151.0
2018-06-18,219.47314623081405,158.93217454929052,278.9280080786403,242.0
2018-06-19,217.83588992115438,160.46374024816373,275.6260082747674,225.0
2018-06-20,213.31973313200137,152.85114991600392,270.7664358614143,215.0
2018-06-21,207.05347876830143,148.46805761343205,264.51236035839526,231.0
2018-06-22,200.41204062225435,139.3204130987989,258.0093993116164,176.0
2018-06-23,168.43967361283245,110.6822579387377,224.5659270708227,146.0
2018-06-24,178.1283844100779,123.15360134045211,232.92531165680683,198.0
2018-06-25,216.84691521728627,159.6221562541874,274.5482462000582,238.0
2018-06-26,213.49129111483865,152.46629070399058,275.0966030747894,237.0
2018-06-27,207.34832715564136,147.8044390600599,269.83115673464306,213.0
2018-06-28,199.5900293786542,140.04595410890357,261.12105797693454,238.0
2018-06-29,191.63277054859395,132.64386346359456,246.83271098619792,169.0
2018-06-30,158.55968700733516,100.54840946081671,214.7935852510046,122.0
2018-07-01,167.39827770994742,111.7732255810125,228.19150356319463,156.0
2018-07-02,205.54861345430078,144.88210087134883,264.19403075554766,192.0
2018-07-03,201.93316205813505,143.2271111635289,261.4760341673427,213.0
2018-07-04,195.85964084550807,136.9755776583709,251.01189978810626,250.0
2018-07-05,188.5148452964026,131.11203937467334,251.24590403503927,191.0
2018-07-06,181.3233485395564,119.95369905027192,241.68052583436577,120.0
2018-07-07,149.3695307958614,88.54209639796161,206.91208460630628,89.0
2018-07-08,159.67493108075112,98.29178562709559,218.07307713122924,117.0
2018-07-09,199.62633859462835,138.69754766512966,260.6206520874396,142.0
2018-07-10,198.1256368526159,141.58482391512985,258.45354380441904,129.0
2018-07-11,194.45281680383295,138.53099718870402,256.69160433517686,122.0
2018-07-12,189.7601100347968,134.54272643094652,245.72045265757603,116.0
2018-07-13,185.4311361280038,125.941153909365,240.46629993822947,166.0
2018-07-14,156.50351968438537,99.30268229421871,212.0602836386711,141.0
2018-07-15,169.94696265057263,110.96293801078721,226.59464829505262,146.0
2018-07-16,213.0921796338335,150.85426015386435,270.3142336707898,234.0
2018-07-17,214.78169649310968,160.01223558932568,272.2953437965818,210.0
2018-07-18,214.23391282046612,155.93269937109096,274.242302860851,293.0
2018-07-19,212.53836111192527,154.79003854858541,274.35627611624074,244.0
2018-07-20,211.01603603963792,154.28820638330293,266.5120224188416,245.0
2018-07-21,184.64322667658402,125.03045929185605,243.8371650782643,181.0
2018-07-22,200.3308130884613,141.23124799018166,260.13983349883694,210.0
2018-07-23,245.3544096772647,183.6506542701391,303.735655089118,295.0
2018-07-24,248.50632972307102,187.94128834364102,304.7940104181045,259.0
2018-07-25,248.96074594301274,190.83427196715922,309.21037592044763,258.0
2018-07-26,247.76995470441167,190.00976310061756,308.6427866628437,241.0
2018-07-27,246.22559339261653,188.60032764664544,301.8838664322836,184.0
2018-07-28,219.28322172162402,157.4282386171162,276.9455689875061,171.0
2018-07-29,233.8422087710122,174.9910325667705,290.9386211991442,179.0
2018-07-30,277.1762914708102,219.26843591178638,339.3761596763571,277.0
2018-07-31,278.0857657832779,223.782378689521,341.1616571790354,310.0
2018-08-01,275.76267607658724,219.27589989694056,334.7203809554802,303.0
2018-08-02,271.2869052259902,214.99370214250476,330.2924065324322,290.0
2018-08-03,265.9870143016367,211.58490719852128,325.0697365275853,308.0
2018-08-04,234.8642465946338,172.53412264323669,294.1314638074246,236.0
2018-08-05,244.87164636508993,187.81068006439227,303.70147311878463,267.0
2018-08-06,283.3436711885723,222.6057833590157,339.56295811085596,362.0
2018-08-07,279.14727666235314,223.12274135666783,342.2074149797066,350.0
2018-08-08,271.54586052196623,213.33282732258402,329.2614501189864,307.0
2018-08-09,261.69399388929344,205.54842269329274,319.7797538892782,279.0
2018-08-10,250.99681679496183,191.41627091180482,313.0538358406355,246.0
2018-08-11,214.53254350606787,153.6724785696804,267.3482569917728,184.0
2018-08-12,219.3300606225676,158.6088448208127,280.5559035334669,190.0
2018-08-13,252.79703045196032,192.00417613440632,315.55445274954263,282.0
2018-08-14,243.86951231328445,184.3887545145807,301.31121496803877,308.0
2018-08-15,231.87452215788747,178.4621617262042,291.38196828443193,281.0
2018-08-16,218.02349018064353,164.03684492269312,276.1279318438675,314.0
2018-08-17,203.77052334357663,144.17993304912446,266.00558156709843,245.0
2018-08-18,164.23394517734042,105.89544510415861,220.97879650237036,192.0
2018-08-19,166.47311901705768,104.66785790009929,223.01663122367955,202.0
2018-08-20,197.91598610722284,141.5409638564005,257.4163221279308,249.0
2018-08-21,187.50834536469503,130.39144495881587,241.92806047341003,238.0
2018-08-22,174.5763041178336,120.14089138446025,234.76240040424935,183.0
2018-08-23,160.319862939257,103.04358922171802,215.32301242472465,142.0
2018-08-24,146.17153929561346,87.14809213442534,201.9886848445189,96.0
2018-08-25,107.21849452940839,50.79989197693115,167.53393770333813,69.0
2018-08-26,110.48015696211088,49.89307554112314,169.38933041958157,72.0
2018-08-27,143.3367539462295,83.3529290088554,203.50603128974157,65.0
2018-08-28,134.67975622242778,73.73663603641967,193.1344005858131,39.0
2018-08-29,123.77563618482662,60.75914884127885,182.18899119855584,11.0
2018-08-30,111.76087183708253,49.99369209751003,172.26265716286895,
2018-08-31,100.00206696558227,40.10212713510059,160.90390553290095,
2018-09-01,63.51961583236479,3.7470639814465847,117.64740505879008,
2018-09-02,69.2668678503883,11.918162359132959,127.52504193987726,
2018-09-03,104.56016757142805,39.88766734212191,160.92114638630238,
2018-09-04,98.23073662909741,38.76145315466542,156.30547274478292,
2018-09-05,89.48976425413136,28.982246746957255,151.08945315803632,
2018-09-06,79.42460579297415,20.390862838900354,138.6892411226175,
2018-09-07,69.35993088317798,12.951287170387983,130.24269335775293,
2018-09-08,34.28222495590026,-24.379077176382022,87.22566726927072,
2018-09-09,41.119579792078426,-16.86105796704493,98.91286752817197,
2018-09-10,77.17213415076868,15.53543869997948,138.19786361371854,
2018-09-11,71.26412262240245,12.901525442404283,124.36535468649011,
2018-09-12,62.60889688955778,0.7135971047125732,124.89501862091275,
2018-09-13,52.304822535121716,-3.790527726880119,113.44933835992786,
2018-09-14,41.69590281814914,-20.619120154273567,97.39158905161634,
2018-09-15,5.795548671879168,-54.28578800087907,65.40779743242453,
2018-09-16,11.565451651678298,-51.72279869913636,68.76655499745807,
2018-09-17,46.344946724456975,-3.1006251091044583,106.53016694740596,
2018-09-18,39.00185311449223,-19.856750256274943,98.39267306418424,
2018-09-19,28.79619084761056,-28.544471224273945,93.10270298491584,
2018-09-20,16.874712094027977,-41.33926303393852,77.88485695929683,
2018-09-21,4.630136231586981,-55.24678248641916,65.1600176826053,
2018-09-22,-32.87645408549329,-89.7128855833754,31.33193548726721,
2018-09-23,-28.638061594208676,-87.25349562909066,33.49252249722845,
2018-09-24,4.7263550747791925,-59.203021635410195,70.44836427081114,
2018-09-25,-3.8783892183920727,-66.12644370885114,57.070577665216874,
2018-09-26,-15.160949131967119,-77.57760732709538,43.90646990978506,
2018-09-27,-27.949699319639397,-91.38572149516565,34.02790813339506,
2018-09-28,-40.834082608668595,-97.71730045318424,22.087230244243962,
